name,date
GMGGO019-17_Melyridae_Melyridae_Gabon_Moyen-Ogooue_,172.0712
GMGAF744-17_Melyridae_Melyridae_Gabon_Moyen-Ogooue_,172.0712
CNGRJ111-13_Collops,172.0712
GMGGB233-17_Melyridae_Melyridae_Gabon_Moyen-Ogooue_,172.0712
GMKMY1438-15_Melyridae_Melyridae_Kenya_Laikipia_BIOUG-KENYA2,172.0712
GMGAF784-17_Melyridae_Melyridae_Gabon_Moyen-Ogooue_,172.0712
GMSAT2123-13_Melyridae_Melyridae_South,172.0712
GMSAR2022-13_Melyridae_Melyridae_South,172.0712
GMSAT2033-13_Melyridae_Melyridae_South,172.0712
Contig_218_10435,172.0712
GMAQB051-17_Melyridae_Melyridae_Australia_Queensland_,172.0712
GMAQI038-17_Melyridae_Melyridae_Australia_Queensland_,172.0712
GMNGL107-16_Melyridae_Melyridae_Papua,172.0712
GMNGB153-16_Melyridae_Melyridae_Papua,172.0712
GMNGH138-16_Melyridae_Melyridae_Papua,172.0712
BP_BEATING_PA_Adult_BIP06_A09_1723418_Melyridae,172.0712
BP_BEATING_PA_Adult_BIP06_A08_1723417_Melyridae,172.0712
GMBCD2788-15_Melyridae_Melyridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,172.0712
GMMGS159-14_Melyridae_Melyridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
BP_BEATING_PA_Adult_BIP06_A07_1723416_Melyridae,172.0712
BP_BEATING_PA_Adult_BIP05_G06_1723391_Melyridae,172.0712
GMNGN074-16_Melyridae_Melyridae_Papua,172.0712
GMAQG038-17_Melyridae_Melyridae_Australia_Queensland_,172.0712
GMBCC2703-15_Melyridae_Melyridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,172.0712
GMNGG038-16_Melyridae_Melyridae_Papua,172.0712
GMMBY048-17_Melyridae_Melyridae_Malaysia_Selangor_,172.0712
BP_BEATING_PA_Adult_BIP05_F04_1723377_Melyridae,172.0712
GMBCG247-15_Melyridae_Melyridae_Bangladesh_Chittagong_BIOUG-BANGLADESH,172.0712
GMMGD4512-14_Melyridae_Melyridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
BP_MALAISE_PC_Adult_BIP02_C02_1723051_Melyridae,172.0712
GMMGL398-14_Melyridae_Melyridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
GMMGN2164-14_Melyridae_Melyridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
GMMGN1744-14_Melyridae_Melyridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
BP_MALAISE_PC_Adult_BIP02_E07_1723080_Melyridae,172.0712
GMMGN4436-14_Melyridae_Melyridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
GMMSI1202-18_Melyridae_Melyridae_Malaysia_Perak_,172.0712
GMAQD051-17_Melyridae_Melyridae_Australia_Queensland_,172.0712
GMNGQ047-16_Melyridae_Melyridae_Papua,172.0712
GMATR193-16_Melyridae_Melyridae_Australia_Tasmania_,172.0712
GMMSJ083-18_Melyridae_Melyridae_Malaysia_Perak_,172.0712
GMMBA213-16_Melyridae_Melyridae_Malaysia_Selangor_,172.0712
GMAQG028-17_Melyridae_Melyridae_Australia_Queensland_,172.0712
GMNGU846-16_Melyridae_Melyridae_Papua,172.0712
GMAQP008-17_Melyridae_Melyridae_Australia_Queensland_,172.0712
GMAQE108-17_Melyridae_Melyridae_Australia_Queensland_,172.0712
GMAQA108-17_Melyridae_Melyridae_Australia_Queensland_,172.0712
GMCWQ572-15_Melyridae_Melyridae_Australia_Western,172.0712
GMNGA100-16_Melyridae_Melyridae_Papua,172.0712
GMCWR559-15_Melyridae_Melyridae_Australia_Western,172.0712
Contig_86_104266,172.0712
GMBUB1619-14_Dasytinae_Melyridae_Bulgaria_Sofiya_BIOUG-SOFIYA,172.0712
GMGRC2963-13_Dasytes,172.0712
GMGRD3661-13_Dasytes,172.0712
